2JI9,1.60912
2NMY,0.810424
2NMZ,0.784086
2NNK,0.883078
2O0B,1.02073
2O1O,1.1675
2O9B,1.74081
2O9C,1.78724
2OKL,0.585274
2OOL,1.87751
2OS1,0.563801
2P7Z,0.688572
2PIO,0.387583
2PIR,0.400572
2Q0U,4.11482
2Q5Q,0.326863
2Q6M,1.10379
2QAK,0.815707
2QBP,1.27777
2QCI,0.587591
2QD6,0.719198
2QD7,0.695473
2QD8,0.629717
2QFQ,0.994516
2QFS,0.999622
2QFT,0.972745
2QFU,1.00772
2QIS,1.16442
2QM9,1.22384
2QRY,0.734973
2RH4,5.47555
2RHC,5.46621
2RHR,0.217359
2RJH,1.39292
2UXU,0.318589
2V52,4.12617
2V7A,1.00726
2VG0,1.15529
2VG3,0.986815
2VKV,0.978642
2VUW,0.830535
2VZM,1.68226
2W3A,0.316373
2W3V,0.749926
2W98,0.629641
2W9H,0.474704
2W9S,0.802391
2WEK,0.289504
2WK9,0.434217
2WOR,0.574851
2XBJ,0.339455
2XPU,1.07222
2Y5S,0.540002
2Y6O,0.962567
2YA8,0.777697
2YN8,0.398122
2ZBZ,1.86964
2ZLC,0.615749
2ZOF,0.384443
2ZOG,0.515951
2ZOQ,0.856122
2ZOX,0.415865
2ZP1,0.286971
3A62,0.419416
3AEN,0.536075
3AEO,1.17082
3AEP,1.6378
3AMA,0.427483
3B0R,0.963991
3B1E,0.53348
3BKB,0.514059
3BL6,1.97397
3BLO,1.59088
3BNY,1.66354
3C0Z,0.184101
3C13,0.202215
3CBL,0.435079
3CFN,5.84815
3CFQ,0.932128
3CL0,0.929323
3COT,1.70821
3CSD,5.4671
3CYX,0.757283
3D1X,0.784439
3D1Y,0.757313
3DDQ,0.392642
3DEY,0.539306
3E6E,0.545082
3EBH,0.355509
3ECG,0.500568
3ED0,0.177202
3EKV,0.586832
3EKX,0.620356
3EL4,0.581554
3EL5,0.738529
3ERN,1.38059
3ERT,0.655691
3EWD,1.00426
3FHR,0.320368
3FJX,0.999553
3FJZ,1.00252
3FK0,0.99565
3FK1,0.966421
3FME,0.310958
3FRE,0.576535
3FTX,0.416971
3FUH,0.356158
3FZS,0.640613
3G5H,2.87673
3G5K,0.362208
3GEQ,0.26876
3GFD,5.28599
3H8G,0.341788
3HHU,0.9038
3HMO,0.910518
3HUO,0.871507
3HVF,1.92521
3IAR,0.597697
3IQ7,0.914301
3IRM,0.340427
3KLM,0.539308
3KMR,0.495602
3KPX,0.790738
3KR4,0.376074
3L3X,0.422677
3L3Z,0.345296
3LCS,0.426261
3LDW,0.395758
3LPT,1.01413
3LZ9,2.94465
3M1V,0.841421
3M2R,0.509171
3M2U,0.460786
3M32,0.878645
3M6P,0.63422
3M7R,0.716756
3MDV,4.36352
3MN5,4.1278
3MNE,0.70358
3MNO,0.462023
3MNP,
3MUF,0.621505
3MXF,0.85938
3NM5,0.613517
3NPC,0.449346
3NU3,0.559978
3NU4,0.596052
3NU5,0.499659
3NU6,0.588235
3NU9,0.541899
3NVS,1.02172
3O02,8.28472
3O2K,2.17715
3O4V,1.22463
3O6O,0.494796
3O9A,0.842588
3O9B,0.563659
3O9C,0.754413
3O9E,0.598416
3O9F,1.60444
3O9G,0.8889
3O9H,0.991142
3O9I,1.34246
3OFM,0.499618
3ONF,0.390718
3ONI,0.773641
3OXC,0.683213
3OXV,0.362358
3OZC,1.915
3P86,0.83976
3PC3,0.798625
3PE1,0.355837
3PHC,0.636139
3PN4,0.783772
3POT,0.566325
3PWW,1.0551
3PXF,0.355441
3PXQ,0.400458
3PXZ,0.492274
3PZH,0.28889
3Q3Y,1.06062
3Q9X,0.151246
3QDD,0.632073
3RE4,0.571608
3RGA,2.01793
3RI3,5.46964
3S3V,0.254318
3S43,0.520573
3S56,0.572791
3S7O,1.26762
3S7P,7.90315
3S7Q,1.32667
3S91,0.563041
3S95,0.335243
3SLH,1.31609
3SM2,0.494644
3SQG,0.732435
3SXR,0.870962
3SXS,0.340893
3SZL,0.539507
3SZO,1.57377
3SZU,0.704275
3T0F,0.652781
3TL9,0.626115
3TNZ,5.01872
3TUH,1.44906
3TVQ,6.73002
3TZF,5.30725
3U04,0.68967
3UGC,0.634345
3UH2,0.952068
3UR9,0.291032
3UT6,1.94295
3UWB,0.712103
3UWP,0.447544
3VC2,1.24722
3VT3,0.659782
3VT7,0.892925
3VVH,0.746745
3W5P,1.23543
3ZEW,0.854346
3ZMC,1.07438
3ZOU,0.637466
3ZYU,0.866551
4A7A,0.485269
4A87,0.196471
4A8V,0.357456
4AL1,1.58239
4ALG,1.49471
4B1U,4.10583
4B1V,1.47798
4B1W,4.23012
4B1X,1.47904
4B1Y,4.24932
4B7J,1.36847
4BF2,0.462303
4BJH,1.02819
4BZ6,0.575148
4C34,0.851557
4C3Y,0.606268
4C4A,0.955526
4CQH,8.35433
4D06,0.391378
4D7M,0.817302
4D7N,0.721948
4D9M,0.377391
4DCD,1.11825
4DET,0.811463
4DEU,0.71451
4E9B,0.666012
4EAR,0.494148
4EB8,2.86946
4ER6,0.647257
4ERW,0.942323
4EYF,0.65633
4F04,1.0401
4FK7,0.191063
4FLP,0.610976
4FR4,0.892998
4GAA,0.478615
4GBD,0.763285
4GMX,1.60648
4HG7,2.11017
4HPJ,0.41555
4HPX,0.658256
4HQV,0.458616
4HSH,0.709876
4HT0,0.731856
4HT2,0.319973
4HT3,0.792117
4HVC,0.625211
4HVX,0.461258
4ID1,0.578334
4IJG,1.1173
4IYO,0.598252
4J3E,1.27547
4J6C,0.855349
4K7T,10.5737
4KCX,0.771715
4KD1,1.45511
4KFA,0.304887
4KGV,0.939929
4KGX,0.437783
4KGZ,0.924386
4KH0,0.964874
4KH1,0.585893
4KKX,1.01768
4KNN,1.47415
4KP5,0.239403
4KPD,0.31713
4KQO,0.664606
4KQS,0.332664
4L1W,0.551298
4L1X,0.541065
4L5A,0.527548
4L9P,1.18315
4LA7,0.310324
4LUF,1.24518
4LUT,0.616091
4LXZ,0.478883
4M7Y,0.962901
4MG7,0.793496
4MRX,7.58668
4MVF,0.530191
4N1F,0.758083
4N9U,1.17492
4NDN,4.25301
4NH7,0.804981
4NKE,1.18523
4NNS,0.43778
4NQG,7.79267
4NUA,1.17516
4OEZ,0.547782
4OUC,0.894381
4PJT,0.44035
4PKL,0.895404
4Q07,0.600033
4Q09,0.567203
4Q0A,1.20364
4Q0H,1.37552
4Q0I,1.66768
4Q15,0.340446
4Q23,1.34983
4Q4E,0.757015
4Q5M,0.834982
4Q7F,0.49078
4QA0,1.40102
4QA2,1.16219
4QBX,0.55088
4QIY,0.366289
4QIZ,1.21222
4QJ0,0.552347
4QMS,0.791021
4QMU,0.749874
4QMY,0.950812
4QQ5,0.912046
4QZS,0.608358
4R1V,0.680331
4R6E,1.26934
4R7L,0.925873
4REL,0.35363
4RLU,0.385208
4RVJ,0.697143
4RVR,0.350483
4RXD,0.336016
4S23,0.837616
4S39,1.09946
4TJW,0.788222
4TKG,0.947833
4TKI,0.200576
4TQ3,0.772458
4TS9,1.93458
4TSX,0.471086
4TTA,0.645514
4TTI,0.78546
4TTJ,0.924723
4TVJ,0.891429
4TWN,0.684241
4TZC,0.728875
4TZU,2.49134
4U5J,0.804061
4UND,0.99622
4V2Y,0.461737
4V2Z,0.238814
4W9X,0.444397
4WNS,0.959035
4WR7,0.714256
4WW6,0.199768
4WX2,1.09538
4WXF,0.503487
4WXG,0.943186
4X2A,2.67546
4XMX,0.388926
4XT7,0.673458
4XUG,0.740744
4XV2,0.29752
4Y3I,1.84751
4Y5D,0.426702
4Y6G,0.95301
4YDQ,0.58899
4YW5,0.922919
4YZC,0.921931
4Z1W,1.01741
4ZBQ,0.479467
4ZBR,0.575474
4ZLA,0.640355
4ZRR,1.56866
5A0Y,0.61706
5A19,2.54339
5A8K,0.461597
5A8R,0.873141
5A8W,0.71719
5AJG,8.26287
5AKE,0.374452
5AKL,0.295904
5ALZ,0.95576
5AM3,0.565794
5AMH,0.49372
5AMI,0.523312
5AMJ,0.52151
5AUT,0.330168
5AUX,0.224116
5AUY,0.246148
5AV2,0.248478
5B55,
5BRP,2.32476
5BVW,1.63428
5BW6,1.07987
5C5A,3.28717
5C7N,0.81148
5C8Z,1.27927
5CGQ,0.717473
5CVQ,0.591295
5D85,0.655827
5DAV,0.927233
5DBE,0.441678
5DBH,0.686752
5DBY,0.402476
5DD7,1.56083
5DF7,1.17088
5DFD,4.72679
5DH3,1.05949
5DK4,0.360073
5DR9,0.810603
5DRS,0.95451
5DT0,0.423946
5E1E,0.75719
5E2M,0.599231
5E2N,0.952182
5E8W,0.983051
5E8X,1.02258
5E8Y,1.06465
5EDB,0.362825
5EDC,0.624748
5EEI,1.05843
5EK3,6.36894
5EKD,0.27563
5ETJ,0.615352
5ETM,0.301122
5ETR,0.212504
5EWK,0.529804
5F1V,0.991973
5F63,0.722087
5F7X,0.742995
5F9Z,0.325439
5FAJ,1.34943
5FBF,0.88474
5FKK,0.848473
5FKM,0.625014
5FKN,1.08934
5FKO,0.638465
5FQD,0.500915
5G0R,0.597883
5GP0,1.11129
5HBN,1.75785
5HC8,1.68275
5HLA,1.01805
5HS6,0.615229
5HU1,1.1566
5HZ5,0.420763
5HZ9,0.217812
5I2B,0.597094
5I9Y,1.76158
5I9Z,0.549468
5IB9,0.513484
5ICM,0.332195
5IGK,0.381814
5IGM,0.796552
5JDC,0.822488
5JF1,1.21414
5JF6,0.361633
5JID,5.90615
5JJM,
5JLJ,2.36944
5K5B,2.24503
5KB3,0.972376
5KD9,0.93714
5KO8,2.07638
5KR0,0.776462
5KR2,0.631469
5L2S,1.10256
5L8M,7.94739
5LBR,1.69262
5LBZ,5.17815
5LGR,0.415775
5LGS,0.361952
5LLN,0.376319
5LLO,0.44109
5M0O,1.65557
5M4C,0.331485
5M67,0.251355
5M7E,4.83311
5M92,3.95078
5MG0,1.88831
5ML0,0.994607
5MLJ,0.278194
5MM6,0.478793
5MSA,0.432646
5MTE,0.668391
5N1Q,0.713733
5N66,0.465389
5NDT,0.138856
5NFX,8.03993
5NJB,0.716797
5NTD,0.578283
5O11,0.38527
5OAH,0.847502
5OBK,1.18879
5OD2,3.20936
5OD5,0.606309
5ODH,1.21168
5ODR,1.58138
5OEW,0.423924
5OH1,1.03098
5OOR,0.811152
5OPC,1.30493
5OWR,0.861273
5OX6,1.46954
5R24,0.212743
5RC4,0.957256
5S2C,0.970796
5S75,0.774184
5S76,0.658653
5S77,0.968675
5S78,0.92864
5S79,0.644409
5S7A,0.726916
5S7B,0.54876
5S7C,0.841654
5S7D,0.74889
5S7E,0.781115
5S7F,0.811965
5S7G,0.720194
5S7H,0.507292
5S7I,0.828255
5S7J,0.702537
5S7K,0.712635
5S7L,0.733021
5S7M,0.735646
5S7N,0.977432
5S7O,0.583123
5S7P,0.785041
5S7Q,0.773492
5S7R,0.617481
5S7S,0.828468
5S7T,0.684728
5S7U,0.585491
5S7V,0.861358
5S7W,0.631655
5S7X,0.72377
5S7Y,0.868905
5S7Z,0.716326
5S80,0.639896
5S81,0.763403
5S82,0.738936
5S83,0.738573
5S84,0.831323
5S85,0.54497
5S86,0.621872
5S87,0.888259
5S88,0.939682
5S89,0.566778
5S8A,0.855736
5S8B,0.711758
5S8R,0.768245
5S8S,1.52057
5S8T,0.927872
5S8U,0.64919
5S8V,0.974505
5S8W,2.11737
5S8Y,1.12611
5S8Z,0.970925
5S90,1.3208
5S91,0.807849
5S92,0.945585
5S93,0.903018
5S94,0.822198
5S95,0.827144
5S97,1.14274
5S9A,1.02637
5S9C,0.574518
5S9E,1.11188
5S9K,0.665479
5S9O,4.70363
5S9P,1.62553
5S9R,3.17611
5SAO,8.62245
5SAP,1.87916
5SAT,1.16362
5SAU,0.348248
5SAV,0.717706
5SAW,0.490173
5SAX,1.02537
5SAZ,1.6777
5SB0,1.23773
5SB1,0.68078
5SB2,0.407954
5SB3,0.305628
5SB4,1.50067
5SB5,0.846521
5SB7,0.541902
5SB8,
5SB9,5.33793
5SBA,2.32275
5SBB,
5SBD,
5SC8,3.57254
5SC9,8.64466
5SCB,0.929436
5SCC,6.71223
5SCD,6.66292
5SCE,6.6902
5SCF,2.84345
5SCG,1.84586
5SCH,7.07261
5SCK,2.80138
5SCL,6.01824
5SCN,2.10058
5SCP,3.48641
5SCQ,1.99592
5SCR,1.31244
5SCT,0.836883
5SCU,0.764721
5SCV,2.1521
5SCW,2.8736
5SCX,1.6203
5SCY,0.774939
5SCZ,0.792622
5SD0,1.20372
5SD3,0.735136
5SD4,3.18479
5SD5,1.0211
5SD6,0.713411
5SD7,1.12674
5SD8,1.84385
5SD9,0.673283
5SDA,1.02288
5SDT,3.22426
5SDU,9.49182
5SE0,1.04582
5SE1,0.726372
5SE2,0.305602
5SE3,0.730606
5SE6,0.582409
5SE8,0.781213
5SE9,0.262013
5SEA,0.508683
5SEB,0.546382
5SEC,0.33108
5SEE,0.563624
5SEH,7.04529
5SEK,0.323632
5SEL,0.56987
5SEM,4.60299
5SEN,0.843474
5SEO,0.472682
5SET,0.674865
5SEW,0.817777
5SEX,0.339651
5SEZ,2.33506
5SF0,0.593665
5SF1,0.585732
5SF4,8.0634
5SF5,0.338043
5SF7,0.590289
5SFB,0.81633
5SFC,2.87955
5SFD,2.10289
5SFE,0.382023
5SFG,4.81067
5SFH,2.36782
5SFR,0.505859
5SFY,2.11744
5SFZ,0.488961
5SG5,8.02404
5SG6,2.22472
5SG9,0.493666
5SGG,1.73614
5SGH,0.311888
5SGK,9.07274
5SGL,0.475285
5SGN,0.476366
5SGP,1.01538
5SGQ,0.595691
5SGR,0.27465
5SGS,1.08118
5SGT,0.511195
5SGU,0.416642
5SGV,0.350702
5SGW,0.346644
5SGX,1.02641
5SGZ,0.335994
5SH2,0.945373
5SH6,0.496983
5SH8,3.17758
5SHB,0.315151
5SHC,0.570542
5SHF,0.562932
5SHG,0.255519
5SHH,1.90846
5SHI,1.85449
5SHP,0.5231
5SHR,0.444435
5SHU,2.2833
5SI3,0.335032
5SI5,5.74829
5SI7,0.286187
5SI9,0.862393
5SID,0.399409
5SIF,0.428521
5SIG,6.00807
5SIH,0.960261
5SIM,0.428335
5SIP,0.423196
5SIQ,1.41531
5SIR,0.902085
5SIS,0.689809
5SIU,0.562146
5SIX,8.08638
5SIY,1.09037
5SIZ,8.18571
5SJ2,0.932251
5SJ7,0.643243
5SJ8,0.31658
5SJB,0.595816
5SJC,0.860858
5SJE,0.470485
5SJF,0.698002
5SJG,1.98552
5SJN,0.47394
5SJO,0.499366
5SJV,0.601162
5SJW,0.80756
5SK0,0.306534
5SK4,0.395538
5SKD,0.623508
5SKF,0.36352
5SKG,0.795605
5SKH,1.27886
5SKI,1.99632
5SKM,0.8384
5SKN,0.687751
5SKO,0.334657
5SKR,0.456341
5SKT,6.41729
5SMM,1.77379
5SO4,6.22664
5SOJ,0.952212
5SOK,0.747535
5SOM,8.88344
5SON,2.26167
5SOP,0.431382
5SOR,0.722819
5SOS,6.11437
5SOT,1.26901
5SOX,0.701143
5SP0,0.466205
5SP2,2.18829
5SP3,0.726241
5SP4,2.74569
5SP7,1.36846
5SP8,1.23923
5SP9,2.68391
5SPA,1.37564
5SPB,0.532267
5SPC,0.423391
5SPD,1.31563
5SPE,1.17349
5SPF,6.38074
5SPG,2.91298
5SPH,0.88737
5SPI,0.90288
5SPJ,3.17172
5SPK,6.57504
5SPL,1.21014
5SPM,6.9669
5SPR,3.60444
5SPT,0.569065
5SPU,3.60385
5SPV,0.685173
5SPY,0.377757
5SQ0,0.376761
5SQ1,1.63151
5SQ3,0.812114
5SQ4,0.989488
5SQ5,1.30579
5SQ6,0.587231
5SQ7,4.32627
5SQ9,1.00933
5SQA,0.515822
5SQB,1.23401
5SQC,1.16691
5SQD,1.90807
5SQE,1.19097
5SQF,1.13878
5SQG,0.827739
5SQH,1.77047
5SQI,0.482233
5SQJ,1.11996
5SQM,4.34052
5SQN,0.900207
5SQP,0.36504
5SQR,1.70056
5SQT,3.17606
5SQU,0.505859
5SQV,1.71377
5SQW,1.72947
5SQX,1.01601
5SQY,1.11685
5SR2,1.16574
5SR3,0.809679
5SR4,0.558662
5SR5,0.78136
5SR7,0.563461
5SR8,3.27069
5SR9,0.588401
5SRA,1.67111
5SRB,2.19623
5SRC,0.979075
5SRE,0.671763
5SRF,0.761748
5SRG,1.29741
5SRJ,0.401108
5SRK,1.13934
5SRL,2.45203
5SRM,1.16409
5SRN,0.704066
5SRP,1.98228
5SRQ,0.812216
5SRR,2.21482
5SRS,1.71254
5SRT,0.832418
5SRW,1.23209
5SRX,0.94602
5SRY,0.319251
5SRZ,2.45108
5SS1,0.430892
5SS3,2.06282
5SS4,0.612942
5SS5,0.982201
5SS8,1.21045
5SS9,0.838384
5SSA,0.697426
5SSB,1.23524
5SSC,0.549732
5SSD,0.748293
5SSG,1.17443
5SSH,2.86691
5SSJ,0.773034
5SSK,1.21782
5SSL,1.04623
5SSM,1.57118
5SSN,1.56103
5SSP,0.970627
5SSQ,3.27816
5SSR,0.406296
5T8Z,0.729507
5TBV,0.809332
5TCG,0.719135
5TCJ,0.448321
5TCK,0.907164
5TS8,0.527146
5TUF,3.67575
5U28,0.314163
5U3F,0.926352
5U3Q,0.883157
5U3R,0.880934
5U3T,0.784697
5U3V,0.88162
5U40,0.964572
5U42,1.04715
5U46,0.956619
5U9N,0.877726
5UGF,0.606249
5USY,0.314389
5V3W,0.894457
5VCP,0.475328
5VCV,0.671982
5VED,0.3501
5W27,0.494139
5W9C,0.643775
5WIN,0.852181
5WNL,0.429004
5WP2,0.447598
5X23,7.91134
5X24,7.55098
5X2X,0.4232
5X2Z,0.624388
5X30,0.700862
5XIQ,0.824957
5XK8,0.668674
5Y1X,1.15222
5Y2U,0.2931
5YIZ,0.785078
5YJ0,1.58254
5YX4,1.62962
5Z02,1.2528
5ZJ6,0.995294
5ZNJ,0.843615
5ZRG,0.90825
5ZXF,0.882469
5ZZA,4.18604
5ZZB,4.06287
6A46,1.65068
6A7P,0.72123
6A9A,0.778657
6AAR,0.200134
6AE3,1.47
6AJV,0.460819
6AJX,7.67001
6AP6,0.254325
6AQS,0.712283
6AWR,0.557498
6C2Z,0.398098
6C5F,0.628722
6C67,0.412982
6C73,0.842684
6CJA,0.706312
6CJR,0.649504
6CJS,0.507812
6CK7,0.813781
6CQF,1.14034
6CT5,0.605122
6D0V,0.763882
6DGZ,0.886143
6DH2,0.887769
6DH5,0.647966
6DH8,0.9064
6DO2,0.453871
6DRW,0.415069
6DUC,0.312577
6DUK,0.823422
6DYT,0.621057
6DZO,0.735655
6E48,0.969869
6EDG,0.706223
6EKS,0.779928
6ENQ,0.594077
6F3P,0.632927
6F4X,0.793309
6F51,0.891399
6F88,0.970381
6F8C,0.612714
6FE1,0.568613
6FFB,0.339287
6FGC,1.04676
6FH3,1.1754
6FH4,1.19471
6FHT,1.30984
6FNM,1.80931
6FSY,1.73438
6FYL,0.384326
6FYP,0.299026
6FYV,0.197307
6G1Y,2.23164
6G1Z,7.95577
6G20,7.55637
6G33,0.926787
6G34,0.918716
6G38,0.94231
6G39,0.922417
6G3A,0.906083
6G4L,1.36112
6G6R,4.27062
6GBT,1.37852
6GMO,1.72083
6GON,0.547396
6GOO,0.439698
6GU6,0.727399
6GUE,0.823927
6GUH,0.620533
6H1T,3.7005
6H45,2.10604
6HGK,1.19591
6HJ2,5.04007
6HL1,1.2473
6HMB,0.482949
6HMQ,0.268635
6HN0,0.771419
6HN8,10.6321
6HNC,0.274915
6I1G,1.43242
6I1I,0.914321
6I35,0.708227
6IPW,0.381688
6ISJ,0.320388
6J0G,0.609785
6JFC,1.06704
6JWA,0.663432
6JXT,1.0993
6K0E,6.15051
6K3L,0.416657
6KAZ,0.479837
6KB4,0.819969
6KB9,1.05887
6L1Z,0.796184
6L23,0.750419
6L70,1.29538
6LD8,0.868693
6LDC,1.55427
6LE8,6.64571
6LO0,0.94157
6LR9,0.650893
6LRM,0.749712
6LS4,8.54616
6LSN,1.29846
6LSZ,1.45967
6LTI,0.873066
6LTK,0.989754
6LUD,1.53627
6LXA,1.04996
6LXB,0.817677
6LXC,0.507053
6LZB,0.519159
6LZC,1.99495
6LZL,0.579
6M2B,0.367952
6M2N,0.211094
6MAX,5.01442
6MD1,0.963445
6MD2,0.852001
6MJW,1.42994
6MLS,0.423973
6MME,0.353696
6MN8,0.432239
6MNE,0.445442
6MO3,0.41366
6MPD,0.367713
6MQQ,0.290227
6MS8,6.56235
6MWL,0.509726
6MX8,0.814523
6MZQ,0.916606
6N5H,0.444747
6NBA,0.845748
6NBE,4.04212
6NBW,4.10637
6NIM,0.958658
6NNH,0.197803
6NUJ,0.747515
6NV8,0.467954
6NWK,0.782295
6O1H,0.7926
6O8I,0.754438
6OIM,2.76774
6OTK,0.795809
6OTM,0.544284
6OTO,0.473762
6OTP,0.930309
6OTQ,0.472278
6OXO,0.679533
6OXP,1.39709
6OXQ,0.885747
6OXX,1.03743
6OXZ,1.35591
6P10,0.96866
6P11,1.1129
6P5S,0.48963
6P9B,0.498415
6PGN,0.767289
6PNZ,
6PTX,1.40372
6PWH,0.422702
6Q1L,4.87749
6Q3W,0.660329
6Q3X,3.61559
6Q8Z,1.26946
6QAV,1.65215
6QGN,0.841727
6QGP,0.928558
6QGU,0.78686
6QL1,0.62805
6QL3,0.606798
6QMH,0.809083
6R13,0.501326
6R19,0.4799
6R1A,0.559003
6R3S,1.02973
6R42,0.652016
6R6F,0.807877
6R6Y,0.738101
6R9H,0.492709
6RL4,4.68434
6RM5,6.29819
6RM7,5.62088
6RMY,1.41414
6RUL,0.254148
6RUM,0.711139
6RZR,1.55177
6SAX,1.89287
6SCZ,0.691632
6SDL,0.84789
6SFB,0.866647
6SFC,0.720981
6SIQ,5.12712
6SJJ,0.378816
6SLR,3.33832
6SQ1,1.30377
6SQY,1.21237
6SRH,0.727084
6SXC,0.693988
6SXG,0.628499
6T3L,5.37974
6T3P,0.454466
6T3U,5.71932
6T53,0.455489
6T5V,0.683187
6T7K,1.05003
6TCK,0.743812
6TD8,0.505585
6TE7,2.26278
6TET,0.858806
6TEV,0.832582
6TH4,1.89145
6TLL,0.499437
6TLP,0.260898
6TTM,0.596839
6TTN,1.10834
6TUF,0.961362
6TW3,2.0691
6TW4,0.616741
6TW9,0.872423
6TYK,5.23866
6UNS,0.530168
6UVF,1.10402
6UVJ,1.26493
6UXI,0.403305
6UXJ,0.328925
6UXL,0.566417
6UYH,1.48789
6V0U,0.468797
6V14,1.07605
6V16,0.394529
6V1H,0.884066
6V1U,0.711382
6V87,0.510612
6V8M,0.411716
6V8S,0.422992
6VD1,2.96689
6VGL,0.544309
6VIV,4.99392
6VKK,0.484105
6VN8,1.2423
6VNB,2.44862
6VNC,1.11594
6VNF,0.619309
6VNG,2.23835
6VNI,1.40165
6VNJ,0.637193
6VNK,0.537975
6VNL,1.79553
6VNM,0.489649
6VNT,0.630484
6VS3,1.0569
6VXU,0.767529
6VXV,2.2193
6VZA,2.24912
6VZB,0.201199
6W29,0.7977
6W49,0.991725
6W4C,0.389759
6W4R,2.2558
6W53,1.0679
6W56,0.980262
6W6R,0.92396
6W79,5.59989
6W7J,0.431803
6W7K,0.455927
6W7V,4.2389
6W81,0.695483
6WA2,0.509325
6WAO,0.74045
6WC8,0.979026
6WE3,0.829166
6WE4,0.547277
6WF4,0.768106
6WIJ,1.24947
6WNK,1.69818
6WPE,0.924754
6WQS,1.39123
6WR1,1.1718
6WTJ,0.566418
6WTN,0.383924
6WTO,0.922115
6WTQ,1.27044
6WVX,5.10939
6WW0,0.519627
6WX3,0.605255
6WXN,1.17668
6WZW,1.30994
6X0C,1.40108
6X0P,3.32196
6X10,1.27968
6X21,0.372507
6X4K,3.7548
6X6R,
6X6X,0.743655
6XAI,0.772001
6XAK,0.997092
6XAL,2.05973
6XAM,0.263668
6XCT,0.666825
6XCZ,1.09932
6XDB,0.335414
6XDD,1.5945
6XG4,0.23273
6XG5,0.239136
6XJR,1.20707
6XJU,1.10221
6XK0,0.931954
6XL4,1.57725
6XLO,0.940533
6XM7,0.530156
6XM8,0.637079
6XND,1.00916
6XOO,0.936401
6XOP,1.00474
6XOQ,1.90203
6XOY,0.789096
6XQ5,0.486402
6XQ7,0.454326
6XQ8,0.490139
6XQ9,0.594412
6XQR,0.557024
6XRH,0.796874
6XSQ,0.494179
6XSY,0.732444
6XT3,0.395715
6XTW,0.54653
6XU3,0.59769
6XUF,1.20492
6XUJ,1.15833
6XUM,0.428288
6XZ2,0.782381
6XZI,0.782354
6XZJ,0.686576
6XZK,0.711741
6XZV,0.705909
6Y02,0.597642
6Y08,5.37237
6Y0A,1.02982
6Y0P,1.07382
6Y2U,1.38457
6Y4I,0.542473
6Y6J,1.37498
6Y6O,1.01743
6Y7K,0.94539
6Y7L,0.912287
6YAU,3.59135
6YD5,0.60366
6YD6,0.670087
6YDY,0.514144
6YE9,0.997197
6YH5,0.860579
6YH7,0.454345
6YH8,0.857788
6YH9,0.513301
6YHA,0.533409
