file,molecule,position,mol_pred_loaded,mol_true_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,molecular_formula,molecular_bonds,double_bond_stereochemistry,tetrahedral_chirality,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,rmsd_≤_2å
SurfDock_docking_result/1OW4_protein_processed_obabel_reduce_obabel_8A_1OW4_ligand/1OW4_1OW4_ligand_1OW4_ligand.sdf_file_inner_idx_0_sample_idx_11_rank_1_rmsd_0.543904922773135_confidence_282.05868489258506.sdf,1OW4_ligand,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
SurfDock_docking_result/1P5E_protein_processed_obabel_reduce_obabel_8A_1P5E_ligand/1P5E_1P5E_ligand_1P5E_ligand.sdf_file_inner_idx_0_sample_idx_19_rank_1_rmsd_0.13902894746465708_confidence_146.620374083251.sdf,1P5E_ligand,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SurfDock_docking_result/1P7L_protein_processed_obabel_reduce_obabel_8A_1P7L_ligand/1P7L_1P7L_ligand_1P7L_ligand.sdf_file_inner_idx_0_sample_idx_36_rank_1_rmsd_1.33959275812304_confidence_101.36546425323218.sdf,1P7L_ligand,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True
SurfDock_docking_result/1Q1Y_protein_processed_obabel_reduce_obabel_8A_1Q1Y_ligand/1Q1Y_1Q1Y_ligand_1Q1Y_ligand.sdf_file_inner_idx_0_sample_idx_1_rank_1_rmsd_0.5925513377565186_confidence_276.83656790353973.sdf,1Q1Y_ligand,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SurfDock_docking_result/1Q3D_protein_processed_obabel_reduce_obabel_8A_1Q3D_ligand/1Q3D_1Q3D_ligand_1Q3D_ligand.sdf_file_inner_idx_0_sample_idx_24_rank_1_rmsd_1.0017958300666612_confidence_452.8567267244754.sdf,1Q3D_ligand,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True
SurfDock_docking_result/1Q95_protein_processed_obabel_reduce_obabel_8A_1Q95_ligand/1Q95_1Q95_ligand_1Q95_ligand.sdf_file_inner_idx_0_sample_idx_30_rank_1_rmsd_0.6618709656261645_confidence_168.43049131001735.sdf,1Q95_ligand,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
SurfDock_docking_result/1QPD_protein_processed_obabel_reduce_obabel_8A_1QPD_ligand/1QPD_1QPD_ligand_1QPD_ligand.sdf_file_inner_idx_0_sample_idx_38_rank_1_rmsd_0.9079480584807332_confidence_355.5903767031076.sdf,1QPD_ligand,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True
SurfDock_docking_result/1QV0_protein_processed_obabel_reduce_obabel_8A_1QV0_ligand/1QV0_1QV0_ligand_1QV0_ligand.sdf_file_inner_idx_0_sample_idx_1_rank_1_rmsd_0.6294681646689451_confidence_534.1053699247692.sdf,1QV0_ligand,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
SurfDock_docking_result/1QV1_protein_processed_obabel_reduce_obabel_8A_1QV1_ligand/1QV1_1QV1_ligand_1QV1_ligand.sdf_file_inner_idx_0_sample_idx_21_rank_1_rmsd_0.6400104896920553_confidence_537.0097357997674.sdf,1QV1_ligand,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
SurfDock_docking_result/1RF6_protein_processed_obabel_reduce_obabel_8A_1RF6_ligand/1RF6_1RF6_ligand_1RF6_ligand.sdf_file_inner_idx_0_sample_idx_21_rank_1_rmsd_1.0926048085866393_confidence_193.63027911601316.sdf,1RF6_ligand,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
SurfDock_docking_result/1RG9_protein_processed_obabel_reduce_obabel_8A_1RG9_ligand/1RG9_1RG9_ligand_1RG9_ligand.sdf_file_inner_idx_0_sample_idx_8_rank_1_rmsd_1.5662614935484307_confidence_104.54463069813112.sdf,1RG9_ligand,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True
SurfDock_docking_result/1RQJ_protein_processed_obabel_reduce_obabel_8A_1RQJ_ligand/1RQJ_1RQJ_ligand_1RQJ_ligand.sdf_file_inner_idx_0_sample_idx_3_rank_1_rmsd_1.16254996869548_confidence_296.61985865063.sdf,1RQJ_ligand,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SurfDock_docking_result/1S9Q_protein_processed_obabel_reduce_obabel_8A_1S9Q_ligand/1S9Q_1S9Q_ligand_1S9Q_ligand.sdf_file_inner_idx_0_sample_idx_1_rank_1_rmsd_0.8359901248328173_confidence_435.8288006391645.sdf,1S9Q_ligand,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SurfDock_docking_result/1SL9_protein_processed_obabel_reduce_obabel_8A_1SL9_ligand/1SL9_1SL9_ligand_1SL9_ligand.sdf_file_inner_idx_0_sample_idx_33_rank_1_rmsd_0.7842731053511931_confidence_479.6595132002048.sdf,1SL9_ligand,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
SurfDock_docking_result/1T5Z_protein_processed_obabel_reduce_obabel_8A_1T5Z_ligand/1T5Z_1T5Z_ligand_1T5Z_ligand.sdf_file_inner_idx_0_sample_idx_29_rank_1_rmsd_0.47325191688533946_confidence_267.0194412105449.sdf,1T5Z_ligand,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SurfDock_docking_result/1T63_protein_processed_obabel_reduce_obabel_8A_1T63_ligand/1T63_1T63_ligand_1T63_ligand.sdf_file_inner_idx_0_sample_idx_29_rank_1_rmsd_0.39194688646732717_confidence_268.5979798624546.sdf,1T63_ligand,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SurfDock_docking_result/1T65_protein_processed_obabel_reduce_obabel_8A_1T65_ligand/1T65_1T65_ligand_1T65_ligand.sdf_file_inner_idx_0_sample_idx_33_rank_1_rmsd_0.3796286097076094_confidence_282.7809342857351.sdf,1T65_ligand,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SurfDock_docking_result/1T73_protein_processed_obabel_reduce_obabel_8A_1T73_ligand/1T73_1T73_ligand_1T73_ligand.sdf_file_inner_idx_0_sample_idx_37_rank_1_rmsd_0.3539189264420397_confidence_320.07266306542624.sdf,1T73_ligand,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
